source,target
clonazepam,GABRA5
clonazepam,GABRA6
clonazepam,GABRB1
clonazepam,GABRB2
clonazepam,GABRB3
clonazepam,GABRD
clonazepam,GABRE
clonazepam,GABRG1
clonazepam,GABRG2
clonazepam,GABRG3
clonazepam,GABRP
clonazepam,GABRQ
clonazepam,NR1I2
clonazepam,TSPO
TAK-715,MAPK14
TAK-715,TNF
TAK-715,TNF
MLN-8054,AURKA
diltiazem,CACNA1C
diltiazem,CACNA1S
diltiazem,CACNA2D1
diltiazem,CACNG1
diltiazem,CYP3A5
diltiazem,CYP3A7
diltiazem,EDN1
diltiazem,HTR3A
diltiazem,KCNA5
diazoxide,ABCC8
diazoxide,ATP1A1
diazoxide,CA1
diazoxide,KCNJ11
diazoxide,KCNJ11
diazoxide,KCNMA1
diazoxide,SLC12A3
bezafibrate,APOA1
bezafibrate,APOA2
bezafibrate,APOB
bezafibrate,APOB
bezafibrate,APOB
bezafibrate,APOB
bezafibrate,APOB
bezafibrate,APOB
bezafibrate,APOB
bezafibrate,APOB
bezafibrate,APOE
bezafibrate,APOE
bezafibrate,APOE
bezafibrate,APOE
bezafibrate,CETP
bezafibrate,CETP
bezafibrate,CETP
bezafibrate,CETP
bezafibrate,CETP
bezafibrate,CRAT
bezafibrate,HBE1
bezafibrate,HBG1
bezafibrate,HBG2
bezafibrate,HSD11B1
bezafibrate,HSD11B1
bezafibrate,LPL
bezafibrate,LPL
bezafibrate,LPL
bezafibrate,LPL
bezafibrate,LPL
bezafibrate,NR1I2
bezafibrate,PPARA
bezafibrate,PPARA
bezafibrate,PPARA
bezafibrate,PPARA
bezafibrate,PPARA
bezafibrate,PPARA
bezafibrate,PPARA
bezafibrate,PPARA
bezafibrate,PPARD
bezafibrate,PPARG
bezafibrate,PPARG
bezafibrate,PPARG
bezafibrate,PPARG
bezafibrate,RXRA
bezafibrate,RXRB
bezafibrate,RXRG
bezafibrate,SERPINE1
bezafibrate,UCP3
pirenzepine,ADCY10
pirenzepine,CHRM1
pirenzepine,CHRM4
pirenzepine,CHRM5
SB-216763,CDK2
SB-216763,GSK3A
SB-216763,GSK3B
BMS-599626,ERBB2
doxofylline,ADORA2A
doxofylline,ADRB2
doxofylline,ADRB2
doxofylline,ADRB2
doxofylline,ADRB2
doxofylline,ADRB2
doxofylline,PDE2A
SGX-523,MET
clofibric-acid,PPARA
clofibric-acid,PPARA
clofibric-acid,PPARA
clofibric-acid,PPARA
clofibric-acid,PPARA
clofibric-acid,PPARA
clofibric-acid,PPARA
clofibric-acid,PPARA
brivanib,CYP3A4
brivanib,FGFR2
brivanib,FGFR3
brivanib,FLT1
brivanib,FLT4
brivanib,KCNH2
brivanib,KDR
brivanib,PDGFRA
brivanib,STK35
AGT,Hypokalemia
AGT,Alkalosis
INS,Hypertriglyceridemia
INS,Insulin Resistance
INS,Insulin Sensitivity
INS,Hypokalemia
KCNJ11,Insulin Resistance
KCNJ11,Insulin Sensitivity
PPARG,Dyslipidemias
PPARG,Dyslipoproteinemias
PPARG,Insulin Resistance
PPARG,Insulin Sensitivity
TNF,Insulin Resistance
TNF,Insulin Sensitivity
PPARG,Dyslipidemias
PPARG,Dyslipoproteinemias
PPARG,Insulin Resistance
PPARG,Insulin Sensitivity
GH1,Insulin Resistance
GH1,Insulin Sensitivity
ADRB2,Hyperlipidemia
ADRB2,Lipidemias
ADRB2,Insulin Resistance
ADRB2,Insulin Sensitivity
ADRB2,Hypokalemia
ADRB3,Hyperlipidemia
ADRB3,Lipidemias
TNF,Insulin Resistance
TNF,Insulin Sensitivity
KCNJ11,Insulin Resistance
KCNJ11,Insulin Sensitivity
APOB,Hyperlipidemia
APOB,Lipidemias
APOB,Dyslipidemias
APOB,Dyslipoproteinemias
APOB,Hypertriglyceridemia
APOB,"Hypobetalipoproteinemia, Familial, Apolipoprotein B"
APOB,Familial hypobetalipoproteinemia
APOB,Acanthocytosis With Hypobetalipoproteinemia
APOE,Hyperlipidemia
APOE,Lipidemias
APOE,Dyslipidemias
APOE,Dyslipoproteinemias
CETP,Hyperlipidemia
CETP,Lipidemias
CETP,Dyslipidemias
CETP,Dyslipoproteinemias
CETP,Hypertriglyceridemia
HSD11B1,Insulin Resistance
HSD11B1,Insulin Sensitivity
LPL,Hyperlipidemia
LPL,Lipidemias
LPL,Dyslipidemias
LPL,Dyslipoproteinemias
LPL,Hypertriglyceridemia
PPARA,Hyperlipidemia
PPARA,Lipidemias
PPARA,Dyslipidemias
PPARA,Dyslipoproteinemias
PPARA,Hypertriglyceridemia
PPARA,Insulin Resistance
PPARA,Insulin Sensitivity
PPARA,Abdominal obesity metabolic syndrome
PPARG,Dyslipidemias
PPARG,Dyslipoproteinemias
PPARG,Insulin Resistance
PPARG,Insulin Sensitivity
ADRB2,Hyperlipidemia
ADRB2,Lipidemias
ADRB2,Insulin Resistance
ADRB2,Insulin Sensitivity
ADRB2,Hypokalemia
PPARA,Hyperlipidemia
PPARA,Lipidemias
PPARA,Dyslipidemias
PPARA,Dyslipoproteinemias
PPARA,Hypertriglyceridemia
PPARA,Insulin Resistance
PPARA,Insulin Sensitivity
PPARA,Abdominal obesity metabolic syndrome
